1	基于Python-SACS循环优化方法的海上变电站导管架结构轻量化研究	马煜祥;何小花;刘兵;蔡东		2026-02-25	海洋技术学报	期刊	海上变电站;轻量化;敏感性分析;Python优化;安全校核;	海上变电站作为整个海上风电场的电力传输与信息通讯枢纽，其安全运行具有至关重要的意义。在当前海上变电站的设计过程中，为保障结构在复杂海洋环境中的安全性，往往采用较大的安全余量，但这会导致工程建造成本增加，显著降低项目的经济效益。因此，本文针对某海上变电站，以极端荷载条件下的在位分析工况为研究基础，开展了导管架结构轻量化设计研究。首先，基于结构安全性与轻量化效果的双重原则，利用SACS软件对变电站导管架基础的所有杆件组进行减重效果敏感性分析，遴选出对结构重量影响较大且对安全性影响较小的杆件组，并提出三种轻量化设计方案。其次，提出了海上变电站结构的Python-SACS循环优化方法，基于Python程序语言调用SACS软件进行循环迭代计算，通过对不同轻量化设计方案进行优化以获得最佳方案。最后，针对轻量化设计方案，对在位分析、吊装分析、坐底稳定性分析、靠船碰撞分析及疲劳分析5种工况进行验证，论证了海上变电站导管架结构优化设计方案具有良好的安全性和可行性。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMHhoFM-uobBqPo-yFssrj6fbER8m-H0vEZ0Y36vDMzpS9gsNJUmxuq7cUwddAIlqQXjpNjIw_vo4lq1AA4I-pgOGeaURWmhY4-cQioXuXgFPIitvJPVACbaWz7UBGH0NW_UHcKJ4XO7l_sN1DH66c6vat9DqYWDNqKWcVfi5KVSw==&uniplatform=NZKPT&language=CHS
1	基于Python-SACS循环优化方法的海上变电站导管架结构轻量化研究	马煜祥;何小花;刘兵;蔡东		2026-02-25	海洋技术学报	期刊	海上变电站;轻量化;敏感性分析;Python优化;安全校核;	海上变电站作为整个海上风电场的电力传输与信息通讯枢纽，其安全运行具有至关重要的意义。在当前海上变电站的设计过程中，为保障结构在复杂海洋环境中的安全性，往往采用较大的安全余量，但这会导致工程建造成本增加，显著降低项目的经济效益。因此，本文针对某海上变电站，以极端荷载条件下的在位分析工况为研究基础，开展了导管架结构轻量化设计研究。首先，基于结构安全性与轻量化效果的双重原则，利用SACS软件对变电站导管架基础的所有杆件组进行减重效果敏感性分析，遴选出对结构重量影响较大且对安全性影响较小的杆件组，并提出三种轻量化设计方案。其次，提出了海上变电站结构的Python-SACS循环优化方法，基于Python程序语言调用SACS软件进行循环迭代计算，通过对不同轻量化设计方案进行优化以获得最佳方案。最后，针对轻量化设计方案，对在位分析、吊装分析、坐底稳定性分析、靠船碰撞分析及疲劳分析5种工况进行验证，论证了海上变电站导管架结构优化设计方案具有良好的安全性和可行性。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMOrMEFrnnie7qOf7_lvqSV96zd1NRzknkhDyiQrAjY55dKgSZh5zPBnZTjrSZs960rYVq4tvpNTj2-3vxyZ82KUl6sztszE9qbDEniFWc5sDFB4X5lzRg3Agj7M3EsJO9xf4oYKnw_RCo1MmQN-JVDOaQZygv8EspgoyPeqF697Q==&uniplatform=NZKPT&language=CHS
2	数字经济背景下Python“双环三链”教学模式探索	刘文敏;马祥泰		2026-02-20	计算机时代	期刊	Python程序设计;混合式教学;双环三链;数字经济;平台资源;	针对传统Python程序设计教学中课时有限、内容局限、评价片面等难题，契合《教育信息化2.0行动计划》对数字经济人才培养的要求，本研究以宿迁学院经济管理学院为实践样本，构建适用于经济类专业的Python“双环三链”教学模式。通过整合平台资源，设计过程建构与优化评价体系。实践表明，该模式有助于推动知识、能力与素养三维目标的有效达成，提高教学效能，可为高校非计算机专业Python课程及同类计算机课程的混合式教学改革提供实践参考。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDOWsI-5v6w041fbbZBV2iVG-u7Q1yvswdBaVUiLT1MRfAgWwSXpgelW8DLBUsmR5axOdsoW2PTXLtmFiMjjX1SmqgUzaZ4dwz18Q-EFiWPF7T1Q7nHizQou0mu6aizZIImKB2FwJj2993HakN1gwKkSsnzRGPfU2mbv5aqhQFbcFQ==&uniplatform=NZKPT&language=CHS
3	Python程序设计课程中课程思政的双向建构路径	黎力超;白峰云;欧阳炳		2026-02-20	计算机时代	期刊	课程思政;Python程序设计;双向映射;隐性育人机制;工程伦理;	针对当前计算机类课程思政存在生硬植入、同质化严重等问题，本文提出一种基于双向映射的Python程序设计课程思政实践路径。该路径以专业知识体系的完整性和隐性育人机制的影响力为基础，通过正向映射与反向映射，实现思政元素的深度融入。结合教师课堂表现、项目选题导向、工程规范实践等五个维度的隐性育人机制，构建涵盖结构化图谱、元认知工具与议题式项目的教学策略体系，旨在推动专业教育与思政教育同频共振，提升学生的工程伦理意识与社会责任感。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDOWsI-5v6w041fbbZBV2iVG-u7Q1yvswdBaVUiLT1MRfAgWwSXpgelW_QRJRZ9Eqm0SnekjIKTjUqd5m_2mPoPhhjS9QVchxu5TNl261_A7UTv6ztcgW4XEMf9q7mF6lzBG3l5PfwzdE-huQorkBoz7xqkyvcILZ8n77OpprNUq4w==&uniplatform=NZKPT&language=CHS
4	智能网联汽车关键传感器标定整合平台研究	刘波;陈晨;方言		2026-02-15	汽车维护与修理	期刊	关键传感器;标定整合平台;Python;PySide6;	随着智能网联汽车技术的快速发展，关键传感器标定的复杂性显著提升。本文针对传统标定工具分散、操作繁琐问题，通过研究构建了基于Python与PySide6框架开发了关键传感器标定整合平台，可提高关键传感器标定效率及可靠性，同时降低技术门槛。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDOWsI-5v6w041fbbZBV2iVG-u7Q1yvswdBeR6WCzMy70jHxs_jC8z-2iPf5nTFAZFhcl4XGuiu-cYcdkZWNonCo_YjhWjMGFID1zYRXN0G-S0luxzGeCCOP_Z5tpGgzhmOVR-tdCQ-s2dHTiQBM21euh0r1y7F4g0N3fzCn06XWKQ==&uniplatform=NZKPT&language=CHS
5	基于任务驱动的混合式教学模式在Python程序设计中的应用研究	王晓燕		2026-02-15	信息系统工程	期刊	任务驱动;混合式教学模式;Python;	为了解决传统教学中学生自主学习能力不强、知识单向传递、理论与实践脱节、重结果而轻过程等问题，本文引入了基于任务驱动的混合式教学模式。该教学模式改变了以教师为中心的传统课堂模式，注重学生的参与及互动。本文首先介绍了相关理论及教学现状，接着以函数为例详细介绍了该模式的教学过程，最后重新设计了考核方式。结果表明，该教学模式有效提高了教学满意度及学生成绩，对于学生实践能力及创新能力的培养也有很大的帮助。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDPGJNsHgTsaZFJtOMlo6ngFxArzXa2hdDWIwCSlYFHFTJX7KfRV1CMP5zCO-HxoHQk4Rd-cZoWPbpS2cMd5Dlq-Y7IslCvGs_q0mrM3N6cGFkF-8gAhFSefiT9KgK1rLRS7_dQat8_HWtthbBWkZBbl3xUB2-D6Zld5zBwfLYfjVA==&uniplatform=NZKPT&language=CHS
6	Python质控小程序在传染病报告信息审核中的应用	谢才文;吴日星;杜春生;张奕然;甘霖		2026-02-15	中国数字医学	期刊	Python;传染病;信息审核;报告质量;	目的：推广应用Python质控小程序审核传染病报告信息,提高审核效率和准确性。方法：根据国家相关规范和指南,制定传染病迟审、迟报和问题卡判定运算规则,设计开发Python质控小程序,对传染病报告卡信息进行自动化审核,比较传统人工审核和Python质控小程序自动审核的工作效率和准确性。结果：细化迟报、迟审以及其他11项中国疾病预防控制信息系统仍无法检错的传染病信息运算规则,开发Python质控小程序,实现传染病报告信息自动审核。以半个月1 626张报告卡为案例,3 s自动生成审核结果和问题卡、特殊病种Excel明细列表。除了疑似问题卡需要结合人工核查外,Python质控小程序审核准确率为100%。以传统人工核查为金标准,Python质控小程序判断传染病报告卡问题的灵敏度为100.00%,特异度为99.94%,阳性预测值为94.12%,阴性预测值为100.00%,准确度为99.94%。人工核查和Python质控小程序自动化审核方法进行Kappa一致性检验,Kappa=0.97,P<0.001,Python小程序质控方法准确性与人工核查差异无统计学意义。结论：Python质控小程序实现...	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDPGJNsHgTsaZFJtOMlo6ngFxArzXa2hdDVGjqDWWNmOr9uQrcCTCch8vlVi3kYEdNBoNGTvt06FReem5P3Xz3_iTFLmIHH1AJInQi-Q_JeTx4j-bAYbtKZY5GBqide874eb1lnMv7wB1c2tldogF04tJn_mlayTQ5KKbGidVOBh1A==&uniplatform=NZKPT&language=CHS
7	大数据工具在企业财务分析中的应用研究	肖芸		2026-02-14	中国电子商情	期刊	大数据工具;财务分析;企业管理;应用研究;	财务分析是财务数据呈现的有效手段，可以为政府、债权人等利益相关者，提供决策有用信息。在当前瞬息万变的时代，快速获取财务数据，有助于及时做出有效决策，抢占发展先机。大数据工具的开发，为财务分析工作提供了有力的技术支撑，能够大幅提升分析效率，提高分析成果呈现质量。本文阐述不同大数据工具在财务分析各阶段的运用方法，为企业快速挖掘财务数据价值提供思路。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDN8LeQkf98o1ed3GAAplqOrsWV8xlpab3KkpwamUnwk4T5lBj47XZyUchh60pOjB38p7-fTTAACWDWMx6ltNTyx12WF_fuqmhbNTWq5zYvmagYVhiK5VJYuYKB4iborRv_3sJh4hX87rTFpnQ_g18njxgwROeYqgGhFjtZYNbyj7g==&uniplatform=NZKPT&language=CHS
8	基于ADAMS Python二次开发的埋头弹自动机发射动力学快速建模	李春华;丁传俊;王婷伟;刘光勇		2026-02-13 07:13	火炮发射与控制学报	期刊	埋头弹自动机;动力学建模;ADAMS;Python;二次开发;	为提升埋头弹自动机发射动力学建模效率，基于Python语言开展了动力学建模方法二次开发研究。通过封装建模函数实现建模过程的参数化与函数化，并通过嵌入判断与提示语句，提升了建模过程的交互性与模型的准确性。基于以上建模方法，对自动机开展了三连发通畅性分析，并分析其在复杂作战环境下承受不同过载条件时的运动特性。结果表明，与传统宏命令建模相比，本文所提二次开发代码行数减少73.1%，建模时间缩短了81.37 s；同时仿真结果较为准确，可为同类产品的优化设计和使用维护提供参考。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDN8LeQkf98o1ed3GAAplqOrWm2OgL7yG0cWr0mTaWgXqlKwAhQTncNAV_mN7jmCOEKOykHRGE0QW4FHcIKKEcEXBY_GdWNMIZAdD655bbXwCJy-r9lEr3IzVlHQFyHDSW_C_YpkK0Dv3EhgOM39X5lshhJv21NZbFNJG83yxrUmfg==&uniplatform=NZKPT&language=CHS
9	智能家庭AI系统设计	曹梦茹;付彤;汪锦焕;姜绍君;钱进会		2026-02-13	物联网技术	期刊	智能家庭管家系统;AI;机器视觉;LLM;Python;云平台;	随着人工智能的飞速发展，人们对智能家庭提出了更高要求。文中设计了一款智能家庭AI系统，该系统以管理子系统为核心，辅以机器视觉、大语言模型和传感器技术，依托SQLite数据库和边缘计算技术，主要采用Python编程语言开发。系统通过集成MQ-2传感器、MQ-15传感器、MQ-4传感器、C270i摄像头等模块，实现危险气体监测、家庭环境实时监控及语音交互等功能。以ESP8266-01S为主控进行数据传输，向OneNET云平台实时传输数据；同时用户可以通过移动端或云端对家庭设备进行远程管理与控制，实现舒适、安全和便捷的智能家庭服务。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMIjHat3-8e989PufI4XijRHnGp1vcN-nC5gJq9IbCqvBJKSO9czI0UQcVUwEj3fbelSuxpGc6o8ycZBd9rogoSPnDFDHWvlKVpEb0X9y1-sUTZkzuh5-egWmBBZwFVQFZfl4OCiMC35WOqzoihCTaMd9v950HeOwdaSi3-1GG9NQ==&uniplatform=NZKPT&language=CHS
10	基于Python的大连城市脉搏可视化系统	马语霏;庞雅晴;张钰琳;肖大薇		2026-02-13	物联网技术	期刊	智慧城市;城市脉搏;数据可视化;ECharts;高性能数据处理;交互式地图;	随着城市管理面临日益复杂的挑战，如何高效地整合和分析城市运行数据，成为提升城市治理能力的关键。文中设计了一套基于Web技术的大连市城市脉搏可视化系统，旨在直观展示大连市的实时动态与历史变迁。其核心功能包括环境质量分析与经济活动洞察，其中环境质量分析通过监测空气质量等指标帮助市民了解环境变化及其趋势；经济活动洞察能够整合就业与房地产数据，为投资者和政策制定者提供决策依据。该系统的技术亮点包括高性能的数据处理和交互式地图，有助于充分展示大连市智慧、开放、充满活力的现代城市形象。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMIjHat3-8e989PufI4XijRHnGp1vcN-nC5gJq9IbCqvBJKSO9czI0UgyaavMZaENQlAFTj_BQbm1CrJMAyZ3HnRw4J9UjNhm81V0CoFtJpMriYfwbesM5y2jP25ZpXGV_ln9Aw-izWtNjokJA0WwHWYCeiNlRs8Clj31npK2TLjA==&uniplatform=NZKPT&language=CHS
11	延庆台阵数据完整性保障――Python自动化程序设计与应用	何荣帅;高翔;成云辉;张杰		2026-02-11	地震科学进展	期刊	延庆台阵;数据完整性;Python;自动化;	地震监测数据的完整性是地震监测预报发展的重要环节，本文以延庆台阵数据完整性保障为研究对象，探讨如何利用Python自动化程序完成软件的设计与应用。详细介绍了程序的设计思路及实际应用案例，通过自动化手段解决台站记录数据缺失的问题，最终达到提高数据完整性保障的效率和准确性的目的，该软件现已应用于延庆台阵数据补全的相关工作中。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDN3UaYZxx3yWZs_rK9EWyiuDcqy90yGTgBXeZBiQkW84uPfF3tmFOcLRQ9XLh9g5bKsI549qioPYhEsPFQKtba-7flUBG5qg_nzMJjapp7l9MBS8mi-9KKhciqLTB9CI9dun6bY5x39STxW75m84bWlcCPDUYmxP6RVKwPApocjvA==&uniplatform=NZKPT&language=CHS
12	基于Python的语音情感分析系统设计与实现	古力努尔・艾尔肯;索帅红;哈妮克孜・伊拉洪		2026-02-09	计算机与网络	期刊	语音情感分析;CASIA数据集;梅尔频率倒谱系数特征提取;音频特征;系统设计;	语音情感分析作为人机交互核心技术，在智能服务、医疗监测等领域需求迫切。在当前中文语音情感分析研究中，模型对声学特征的挖掘深度不足、分类稳定性与泛化能力有待提升，一定程度上影响技术落地效果。针对上述挑战，利用Python构建了面向中文场景的语音情感分析系统。以CASIA中文语音数据集为基础，采用梅尔频率倒谱系数(Mel-Frequency Cepstral Coefficients, MFCC)提取声学特征，传统机器学习支持向量机(Support Vector Machine, SVM)作为核心分类器，并引入随机森林算法作为对比验证。通过构建多决策树集成学习机制，降低模型方差，提升分类稳定性与泛化能力。基于卷积神经网络(Convolutional Neural Network, CNN)的特征提取框架，结合长短时记忆网络(Long Short-Term Memory, LSTM)的门控机制，捕捉语音序列的长时依赖关系，有效规避传统循环神经网络(Recurrent Neural Network, RNN)的梯度消失问题。通过设计CNN-LSTM混合模型，实现语音情感特征的层次化、深度挖掘与...	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDN3UaYZxx3yWZs_rK9EWyiuDcqy90yGTgBjhbRCtaFCj7dk0Al6iFNCJ95mLZUciJrMCwWg4YG0c87XzexgF6ZgACdaXliZwzjFDffDnK9D4a3aZ91tlSBYD4EIssutUBr_QNd7f_VdNjDT1C9e5AaToo3pkqjVnyT_qDR0qHcwWw==&uniplatform=NZKPT&language=CHS
13	覆盖率引导的Python JIT编译器缺陷检测	任志磊;张子龙;周志德;李微微;江贺		2026-02-04 15:53	软件学报	期刊	Python JIT编译器;缺陷检测;优化策略;校验和;差分测试;	Python作为一种广泛应用的解释型语言,在执行效率方面存在性能瓶颈.即时(JIT)编译器被引入Python生态,它通过将字节码动态编译为机器码,显著提升了程序的运行速度.然而, JIT编译器复杂的优化策略可能导致程序缺陷,影响程序的稳定性和可靠性.现有的Python解释器模糊测试方法难以有效检测JIT编译器的深层优化缺陷和非崩溃缺陷.为此,提出了一种基于覆盖率引导的Python JIT编译器缺陷检测方法 PjitFuzz.首先,为了能够生成触发Python JIT编译器优化策略的程序变体, PjitFuzz提出了5种基于JIT优化策略的程序变异规则.其次,为了聚合不同变异规则的优势并生成多样化的程序变体, PjitFuzz设计了一种基于覆盖率引导的变异规则动态选择方法.然后,为了有效记录程序执行过程中变量值的变化情况,从而检测输出不一致的缺陷, PjitFuzz提出了一种基于计算校验和的代码块插入策略.最后,结合不同的JIT编译选项进行差分测试,从而有效检测Python JIT编译器缺陷.将PjitFuzz与目前最先进的两种Python解释器模糊测试方法 FcFuzzer和IFuzz...	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMxPpX33XxihwPKz5gsjBLC6Rx4kK6bemp17lMaQGrP1GIBwSTm3VkTQ_XWZAbmCkyR-LlxmiXQZLuoFNVwUhVdi3v3HP2FtF670AdvLECVshBCQBOUKIFtiKkSFJsxAU3qB1rY5bFLyIy5Oiuxudg4Un-75Qbi4h0wA4fKIjIo2Q==&uniplatform=NZKPT&language=CHS
14	国内数据分类分级研究现状、热点及趋势	唐满华;彭添焕;周亿城;夏鹏飞;郭阳		2026-02-04	网络安全技术与应用	期刊	数据分类分级;VOSviewer;python;文献计量;可视化分析;	为全面、系统、客观地反映数据分类分级领域的研究成果，运用python和文献计量分析工具VOSviewer，对中国知网（CNKI）2004-2024年收录的数据分类分级领域619篇文献进行可视化定量分析。结果表明：该领域的研究论文数量总体呈增长趋势；文献发表期刊主要集中《中国信息安全》、《信息安全研究》、《网络安全技术与应用》；研究主题主要涉及数据安全、分类分级、数据保护、数据脱敏、分级保护等。未来的研究重点集中在数据分类分级的应用研究，特别是与各行业领域相结合，在数据确权、数据交易、数据共享、数据分级分类保护等方面。本文揭示我国数据分类分级研究领域的发展现状使读者对数据分类分级有较直观的认识，为进一步开展数据分类分级研究提供借鉴和参考。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDMxPpX33XxihwPKz5gsjBLCXs_VRxWY6PN1mEr-QpK16TG2Z4GcfSqq1ALTmCVscG6hdEK7aRvpC_OnCXUxW0r0sI4TqapGCPirZbmYcobrtGLMK549oGlM3dt15pJ8_nPm5PzM5Rg6xQLDy4pTOQv8rlyrLkDGXG6yi4UerxlHEA==&uniplatform=NZKPT&language=CHS
15	基于Python的雷电防护装置检测报告数字化检测系统的设计与实现	王健学;杨燕		2026-02-04	信息与电脑	期刊	Python;合规性检测;数字化系统;	针对传统雷电防护装置检测报告人工录入效率低、数据准确性差、合规性校验滞后等问题，文章设计并实现了一套基于Python的雷电防护装置检测报告数字化检测系统。该系统以Python为核心开发语言，整合Word解析、正则表达式匹配、二维码解析等技术，构建报告上传、数据自动提取、合规性检测、结果可视化等功能模块。通过对检测报告中的关键参数(如接地电阻值、接闪器规格等)进行自动化识别与校验，系统可快速判断报告是否符合行业标准，并生成数字化检测结果。实际应用表明，该系统能有效提升检测报告处理效率、降低人为误差，为雷电防护装置检测的信息化管理提供技术支持，具有较高的实用价值。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDP7NmQCL_kYv_ID90MN-2Rw5Et3z-wYt6Zuwu7vVc-b1vGQCT9KqmMq5lo7KqEV0Y05O1lYq0X24kuZPHSXmS420Jyy7cn40tJGXrxuNs43z8qLQQex7n02rYT49ShgQAjC_kTZehMOvZUKdYgZj8ipdvXpjE9Chio-Cgg1uSvQiA==&uniplatform=NZKPT&language=CHS
16	面向计算思维培养的高中Python项目式学习课程设计――以贪吃蛇项目为例	董洁蕾		2026-02-04	信息与电脑	期刊	项目式学习;计算思维;Python教学;贪吃蛇项目;	编程教育能有效促进计算思维的提升，但编程知识具有枯燥且抽象的特点。相比传统讲授法，项目式学习更契合当前高中Python编程教学的需求。研究以简易贪吃蛇游戏制作为项目主题，采用“设计-实施-评价”的教学模式，开展面向计算思维培养的高中Python项目式学习课程设计，为一线信息技术教师提供教学参考。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDP7NmQCL_kYv_ID90MN-2Rw5Et3z-wYt6Zuwu7vVc-b1vGQCT9KqmMqJOvt4KfMT2tR-lNBtC-s-fpA0ihpth3bD1gB5zcfAkAAyJ_61bLRXu9m06AubSFE52BodX5KicmgBnK0gm81vFLs2zqP37twy8aDlTzJM0ko5mSEFpxmbA==&uniplatform=NZKPT&language=CHS
17	面向人工智能的Python程序设计课程教学改革实践研究	郭凡力		2026-02-04	信息与电脑	期刊	人工智能;Python程序设计课程;教学改革;	人工智能技术是当前各行业研究的热点话题。Python作为人工智能研究中的主要工具，具有简单易读、学习曲线平滑的特点，在人工智能等领域的研究中较为重要。由于基于语言模型的人工智能技术在Python中展现出优秀性能，文章以Python程序设计课程为研究对象，分析人工智能背景下该课程在培养学生技能方面所起到的关键作用，探索将人工智能技术应用于Python程序设计课程教学中的路径，以促进学生学习效率提升与课堂教学有效性增强。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDOiO_02sDl9ft-2W7PbFaVrFp_T5eqOkCFMz6gXnveg-vqFeROAykf7gvF2rWXw5IFdzEQPIcDmOPa_Q36L0NSBhEUFtSxMwxXoPYmCmS83tUgswRkPzxA5JUEB-rg98V1QcAgpNES6zN76BMCF2FRsN4rCpq4AGilcb76PMZL4cg==&uniplatform=NZKPT&language=CHS
18	基于CiteSpace与Python识别技术的国内疗愈景观研究热点及趋势分析	陈嘉通;汪霞		2026-02-03	园林	期刊	疗愈景观;CiteSpace;词频―逆文档频率;潜在狄利克雷分配;研究趋势;	在生态文明建设与健康中国战略背景下，疗愈景观作为促进健康与城市可持续发展的重要载体，成为城乡规划与景观设计的研究焦点。通过构建“文献计量-主题挖掘-趋势预测”三维分析框架，以CNKI数据库中2005―2025年的期刊论文为数据基础，借助Cite Space软件分析热点关键词及其演变趋势，利用互信息（MI）衡量上下文的依赖度，运用Python统计TF-IDF值量化关键词重要性，基于LDA主题建模挖掘潜在主题并预测未来趋势。结果表明：国内疗愈景观研究发文量呈上升趋势；研究热点聚焦健康导向的景观综合效益与影响机制、疗愈景观针对特定群体的实践应用、疗愈景观的循证设计方法论等主题；研究趋势集中于园艺疗法的理论深化与多元场景适配、疗愈景观的循证设计与跨学科融合、后疫情时代的城市疗愈空间重构等方面；未来需加强多尺度空间协同和政策标准体系建设以及跨学科研究。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDOiO_02sDl9ft-2W7PbFaVrFp_T5eqOkCGV0Cy_S7oSwmneokcGyapjQqCzc4xeNF0Sodrgt-kAFSPZQkte7Hs4ywDMvqeL-YeoMnMP_T0rG4dmaCBvsBUNgSleZKWewZrN1VcWyI51ahpETR-UqKyS1n9hTKHoaQeoCzQSE7fiug==&uniplatform=NZKPT&language=CHS
19	一种针对Python解释型语言的源代码保护方法	刘知微;王路路;王洪利;宋恒嘉;郑轶		2026-02-03	网络安全技术与应用	期刊	Linux环境;Python代码保护;反编译攻击;	Python解释型语言在Linux服务器中广泛用于不同业务的运行，但因其代码明文存储与动态执行特性，深受反编译攻击困扰。针对Python语言的传统保护方案防护作用有限，内核级安全机制的缺失更是加剧了深度防护难题。本文创新性地提出一种基于Linux内核模块与应用层协同的代码保护框架，通过构建内存级保护目录、实施动态解密执行以及运用多维度反分析技术，打造覆盖Python脚本运行全周期的防护体系。该体系将保护机制从应用层延伸至内核层，借助操作系统内核的绑定实现对Python语言的多层次防护。经实践验证，此方法显著增强了Python代码安全性，有效抵御常见逆向工程攻击。未来，将继续深入探究基于人工智能的异常检测等先进保护技术，为Linux环境下Python的代码保护提供新的新动力。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDOW6L47yDMtWbgUgpXwdmRss58HSpl9fp2puQWUvkYdETYd7CV3cNxOWerWov80GOzmfdgjSvkIpvSLrgzFV9dfQ7XtOdzurfznvcz5klZ4likO41ti4LNPePSZaasRcmKAy60DDxTcpAmoPfvBsaZtF0Y96tWAsp0MM7DfcJimSA==&uniplatform=NZKPT&language=CHS
20	基于趣编程平台培养学生计算思维的实践研究	张锦生		2026-02-03	中小学信息技术教育	特色期刊	趣编程平台;计算思维;中小学编程教育;兵团教育;实践研究;	在数字化教育改革背景下，计算思维已成为中小学生核心素养的关键组成。针对新疆生产建设兵团中小学编程教育资源不均、师资短缺的现实问题，趣编程平台凭借图形化编程、虚拟仿真、AI辅助等适配兵团学情的功能模块，为团场学校计算思维培养提供了优质载体。本文结合五家渠、石河子等地学校教学实践，以“智能安全校园系统”开发项目为案例，阐述平台在抽象概括、问题分解、系统构造、迭代优化等能力培养中的实施路径，聚焦教学融合、项目设计与评价体系等核心问题，为兵团中小学编程教育与计算思维培养的深度融合提供可推广的实践参考。	https://kns.cnki.net/kcms2/article/abstract?v=oGHOruzuSDOW6L47yDMtWbgUgpXwdmRs3b3t7OBbEtnZV_cxHH6D_s1WVMNxCkQ_sqBJXEiC9RBhp0zRMlQpBp0YBuvB8LSA4AfS2h2zDJvKqAHG4MXWZil6Lj-27dC9Ql4uCszfGe5nQ8auoRq2gqK4LN4MmcMPSIRkNECngUKMWotK1PrPRA==&uniplatform=NZKPT&language=CHS
