1	提升口岸服务能级 成都打出“加减乘法”组合拳	杨富		2026-02-28	成都日报	报纸	跨境电商;三文鱼;减乘法;组合拳;	2月27日，四川首个空港型综保区——成都天府国际空港综保区正式封关运行。这进一步完善了开放平台布局，为成都打造全方位门户复合型国际航空枢纽补齐了保税功能，成都“三区四园”组成的高能级保税平台由此全面成形。 近年来，从打造三文鱼等特色单品进口集散中心，到打通进......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei3ZC_FurznGnygq8Ww_AiUbw-izD2tc1rn2ZrEVOQFfG7dWXbVtNzSADY8kTj9pEmils1hk30ACju6cOcyyEkdsY2as2HzTg0XVYeDJsRcHVOfXJHd5q022HTdKmqGdFvQ3luNGuB5e2FPUuiy2tjHkckAlPLeZGMsJdxdotgSTgw==&uniplatform=NZKPT&language=CHS
5	北繁南养，三文鱼与大黄鱼做邻居	赵琛璋;张源		2026-02-05	浙江日报	报纸	三文鱼;北繁南养;大黄鱼;	2月4日，千余尾国产三文鱼“安家”温州南麂岛海域刚刚满月。这批三文鱼先在山东日照陆基养殖一年后，才南下“入托”来到南麂岛海域接力养殖，跟大黄鱼当起了邻居。 “这是我省首次开展三文鱼‘北繁南养’海上规模化养殖试验。”省水产技术推广总站负责人告诉我们，所谓“北......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0__EGRepwqTl2a2Pc9QbgmHT033ruT6YDv-jNONMsIjQWQiegJtO7udMd_OtfBtkq2p3GhEM-k6vVTs_gRAcKpqVIeo2gLewNU2HwA0Kb6iTHmEofWs_NTQUjX1BxIk8vppK9w2eUG5Tf1PET5VtrVZS1uFgTgH9Zrr0n01cQYlw==&uniplatform=NZKPT&language=CHS
6	让“洋年货”直达百姓餐桌	詹典;苗一鑫;顾雪峰;方星;刘京西		2026-02-05	中国国门时报	报纸	三文鱼;海关关员;车厘子;进口量;广州白云机场;跨境电商;帝王蟹;一带一路;通关手续;生鲜产品;水产品;广州南沙;海关监管;	年味渐浓添喜色,环球好物聚新春。年关将至,各大口岸一派繁忙景象,来自全球各地的“洋年货”密集运抵,为中国年带来异国风味。海关紧扣百姓消费需求,以严密监管守护“舌尖上的安全”,以精准服务助力企业顺畅进口,以指定监管场地为支撑实现“一站式”高效验放,多措并举护航美味......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0__EGRepwqTl2a2Pc9QbgmHT033ruT6YDgZ0diqHL6oN3Tu7GK9Wucsq-0CiHPCvHmHUHrog7ObJoEogzsGI-sOOMSzAK2EpuIRU9fIOjKRucv3hMLamrNojxH119LjI9P7iAcNjaf-QDYsZl4KmM019fgKPMj0I_efnzgBEDty0QpuLhxS-xq&uniplatform=NZKPT&language=CHS
7	北繁南养，三文鱼与大黄鱼做邻居	赵琛璋;张源		2026-02-05	浙江日报	报纸	三文鱼;北繁南养;大黄鱼;	2月4日，千余尾国产三文鱼“安家”温州南麂岛海域刚刚满月。这批三文鱼先在山东日照陆基养殖一年后，才南下“入托”来到南麂岛海域接力养殖，跟大黄鱼当起了邻居。 “这是我省首次开展三文鱼‘北繁南养’海上规模化养殖试验。”省水产技术推广总站负责人告诉我们，所谓“北......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0__EGRepwqTl2a2Pc9QbgmHT033ruT6YDv-jNONMsIjQWQiegJtO7udMd_OtfBtkq2p3GhEM-k6po9HDEo5CWwGsJqWDLqWFakPU5rKTJTPD_YfvGsr27BajVURZtpwtP0SlRJk8NmLOCHr9k_vJTRWDV7f6qBNhmombAI9Tp8wGrX0RBLX0Hc&uniplatform=NZKPT&language=CHS
8	日照：改革引领的高质量发展生动实践	宋洪飞;夏宗伟;宋庆艳;尹明波		2026-02-04	中国改革报	报纸	山东省;产业链;消费场景;产业集群;三文鱼;	鲁东南，黄海之滨，日照——这座1989年始建的年轻城市，始终以“日出初光先照”的蓬勃朝气谱写着日升月异的新篇章，“十四五”期间更是交出了一份厚重的靓丽答卷：港产城，从物理叠加走向化学融合；传统产业，在“新质生产力”淬炼下蝶变升级；文体旅康，多元业态绘就“阳光......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0ngGRcvcCBR4ozpVgKsoHx-kkx332daeUhxNSRli7iLVklEO3DtTuXs8FcX4SoUMK3y3_Uys3GtXfZ-TmNOuSGt4hjiqsRo2xp5whlZZcfj6D2Go7G6vwf-l8DZ3qh-HufMbsTLqmYiiGeJ1Zt0xeXcY2LIcIy1NP4mHNHU-KaOA==&uniplatform=NZKPT&language=CHS
9	锚定州情践实干 城乡蝶变启新程	赛伟		2026-01-31	海南报	报纸	乡村发展;海南州;贵德县;共和县恰卜恰镇;三文鱼;常牧镇;	“十四五”时期,海南州立足“重、多、美、好”州情定位,以国土空间规划为引领,紧扣生态保护、城乡发展、乡村振兴协同推进主线,持续加大基础设施与民生工程投入力度,实打实推动发展空间优化升级,城乡面貌展现了美美与共的新图景。4.45万平方公里的高原大地上,生态底色愈发厚重......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0ngGRcvcCBR4ozpVgKsoHx-kkx332daeXuQ-YyyQb7LTtmUkXrdCrfCdOPO524YvPvCZKIVeo4QY3n5MX10iN6PdHyZ1emACQMZn8iVA7XIh5h4wcvB9BDrnmAw5Wu_6zX5w5yt6oOeSz0gtzrjm2tcIKUMWX5yhrK6zRwaOkQJg==&uniplatform=NZKPT&language=CHS
10	逐梦深蓝 拓展向海图强新空间	陈潇		2026-01-22	日照日报	报纸	新空间;市政协;三文鱼;	向海图强，逐梦深蓝。拓展向海图强新空间，成为市两会代表委员们关注热议的焦点之一。从海洋资源的开发利用，到推动三文鱼全产业链发展，再到海洋信息化、智能化建设，代表委员们各抒己见，建言献策。 “听到政府工作报告中关于推动三文鱼全产业链发展的部署时，我心里一下......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0ngGRcvcCBR4ozpVgKsoHx-kkx332daeUSix45vGv2ZcRtrcESsFwMYj5HbicS86m7FfW5B0NLh3cNRfU_X8LCDgcANexTgnpczKWo6j2zPojVbrH_pyVUnmVAI-6TSt8S4kCYbGHeLOKEUpV5yPygnmx3LMymAbCm5C1vUAhc3A==&uniplatform=NZKPT&language=CHS
1	提升口岸服务能级 成都打出“加减乘法”组合拳	杨富		2026-02-28	成都日报	报纸	跨境电商;三文鱼;减乘法;组合拳;	2月27日，四川首个空港型综保区——成都天府国际空港综保区正式封关运行。这进一步完善了开放平台布局，为成都打造全方位门户复合型国际航空枢纽补齐了保税功能，成都“三区四园”组成的高能级保税平台由此全面成形。 近年来，从打造三文鱼等特色单品进口集散中心，到打通进......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0gxrbgP3thqJoRAuMqQwNcJSwxXd1WzdJR_7Tg_1YITqO1JBlgbFAzVStAAYS1KjQSfFduu6mNUJ1Md5Mb0Y2BZ3BASEpZcI3FFQfnLVrrmQ94UaOt1RFyIKsoREuVvHmfwrHeTUE6HXtc7HFnAhypagz3InAVIhg_dOJT91D3HQ==&uniplatform=NZKPT&language=CHS
2	西部最大三文鱼加工中心忙翻了	赖永强;陈碧红		2026-02-25	四川日报	报纸	三文鱼;加工中心;	“你们是来应聘的吗？” “啊？不是，我们是来找董事长的，今天约好了采访。” “今天来应聘的人太多了，有几十上百个……” 农历正月初七，春节假期最后一天。下午1点半，四川美沿远洋食品有限公司大门外，门卫和四川日报全媒体采访组进行了一次有意思的对话。 这家三文......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0gxrbgP3thqJoRAuMqQwNcJSwxXd1WzdJ5X0t35pd3wLyV-lnGxI1tVJSBSl7jxJQYVrVv4sH9EkZPwQxXxQ2l1to__YphnQh1gT8lEu7qOkCaGFBjiw8nVM5br7W6HpG9i1MdgCxGa8NKs8xKLt-_i18uFTuaP9I7w2FJRBTSaw==&uniplatform=NZKPT&language=CHS
3	腐植酸、三文鱼多肽氨基酸的互作效应及其与复合肥配施对番茄产量和品质的影响	李士兆;刘涵宇;贾丽娜		2026-02-20	腐植酸	期刊	腐植酸;三文鱼多肽氨基酸;互作机制;番茄;产量;品质;	为揭示功能性肥料中腐植酸(HA)与三文鱼多肽氨基酸(SPA)的互作机制，以番茄为供试作物，采用随机区组设计开展田间试验，系统探究二者在化学结合、土壤调控及作物生理方面的协同效应。结果表明：HA与SPA通过羧基-氨基缩合反应及氢键形成稳定复合物，24 h游离氨基酸释放率较单独SPA降低32.5%，显著提升养分缓释性能；二者协同改良土壤理化性质，有机质含量提升25.3%、脲酶活性增加45.3%；二者协同促进番茄生长，叶绿素含量提升24.0%、超氧化物歧化酶(SOD)活性增强31.2%，同时改善果实品质。HA与SPA质量比1∶1时协同效应最强，番茄总产量较普通配方肥增加25.3%。本研究明确了二者多维度互作规律，为动物源多肽-腐植酸复合功能性肥料配方设计及产业化应用提供核心科学依据。	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1tF2mgFcTSG883Lqi7YVX6FWi5wgbj6H9mQanSMzY1aiRcXyV9jKe5ERBKw0sd316-rR3BOtTZUDNPj9F_E9kV8po19TwLczgxijLfNMjQIQMwz0vxRZLZcSVw3fudYcjDwWO3BluIOxz-7Dw1ccGC4erOervwNOT-hdap2SdA3A==&uniplatform=NZKPT&language=CHS
4	提质创优，农业经济稳健增长	许静;蒋月阳		2026-02-06	日照日报	报纸	三文鱼;核心优势;生产力;	季季接续，稳扎稳打。 2025年，日照经济顶压前行，交出一份含金量十足的成绩单。作为“基本盘”“压舱石”，农业经济功不可没。 数据印证着发展脉动——2025年，全市农林牧渔业总产值达464.72亿元，同比增长5.0%，增速居全省第1位! 亮眼的成绩背后，是农业经济内生动力加......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1tF2mgFcTSG883Lqi7YVX6GSTb1x5bFmoPLUQyZkMhZogz5ycdJ77Vgd1WM0O7x7DuHE6A2q9v3iEjBWAIpcbSWeyUDaNyQ6wTPD0O8tQf_RbatMRy_VWk57Iot_LJpgUDekTWmdH6Q3N07UiqG5_ENAfN0xdl8gPK3dM-iIFRxw==&uniplatform=NZKPT&language=CHS
5	北繁南养，三文鱼与大黄鱼做邻居	赵琛璋;张源		2026-02-05	浙江日报	报纸	三文鱼;北繁南养;大黄鱼;	2月4日，千余尾国产三文鱼“安家”温州南麂岛海域刚刚满月。这批三文鱼先在山东日照陆基养殖一年后，才南下“入托”来到南麂岛海域接力养殖，跟大黄鱼当起了邻居。 “这是我省首次开展三文鱼‘北繁南养’海上规模化养殖试验。”省水产技术推广总站负责人告诉我们，所谓“北......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei1tF2mgFcTSG883Lqi7YVX6GSTb1x5bFmopNmrzxOTnSVGnMptIttAUU3D9u4djMQHSiAesWwwPVp_hehoW3edLT41Mqs-zUoGUn7rsayAtD0JjGu-7nnh5nrqPTIEsiBToeWvG5wewQXQ-OEXDfdDZt_DDTAuRw4hkXxHKslZrhg==&uniplatform=NZKPT&language=CHS
6	让“洋年货”直达百姓餐桌	詹典;苗一鑫;顾雪峰;方星;刘京西		2026-02-05	中国国门时报	报纸	三文鱼;海关关员;车厘子;进口量;广州白云机场;跨境电商;帝王蟹;一带一路;通关手续;生鲜产品;水产品;广州南沙;海关监管;	年味渐浓添喜色,环球好物聚新春。年关将至,各大口岸一派繁忙景象,来自全球各地的“洋年货”密集运抵,为中国年带来异国风味。海关紧扣百姓消费需求,以严密监管守护“舌尖上的安全”,以精准服务助力企业顺畅进口,以指定监管场地为支撑实现“一站式”高效验放,多措并举护航美味......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0tCdhw-MvnVNxdYTqzyxn1yol_uBeCf_onKehU5CQ4zy2jn6M8u_-rR2rwrZ23Evgr_BQuET4sFgDssSZne1WH4OSgU0WpffAe3Jk6QeMYZwKMNiLvanY-hepXvB2ZGpG9o0QznvEDyv6y-FhnTM_NZwEWlcfRavoIf5jOibJr9Mz__gxGWxst&uniplatform=NZKPT&language=CHS
7	北繁南养，三文鱼与大黄鱼做邻居	赵琛璋;张源		2026-02-05	浙江日报	报纸	三文鱼;北繁南养;大黄鱼;	2月4日，千余尾国产三文鱼“安家”温州南麂岛海域刚刚满月。这批三文鱼先在山东日照陆基养殖一年后，才南下“入托”来到南麂岛海域接力养殖，跟大黄鱼当起了邻居。 “这是我省首次开展三文鱼‘北繁南养’海上规模化养殖试验。”省水产技术推广总站负责人告诉我们，所谓“北......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0tCdhw-MvnVNxdYTqzyxn1yol_uBeCf_rDXkLZwO01KtTwSDw3BPKf3zCjSn_iEvNcXZGtAVF7-xgstPkEygXjk0Kf_nHsv1ZfiV4Gs_h7BfF6RSnN3fE7CI8GkpdO8GLG8rjgpl7cEoj9_3rOCHzpv6T4VdiI14kkoEA0c3D7AVfCNqEnOpua&uniplatform=NZKPT&language=CHS
8	日照：改革引领的高质量发展生动实践	宋洪飞;夏宗伟;宋庆艳;尹明波		2026-02-04	中国改革报	报纸	山东省;产业链;消费场景;产业集群;三文鱼;	鲁东南，黄海之滨，日照——这座1989年始建的年轻城市，始终以“日出初光先照”的蓬勃朝气谱写着日升月异的新篇章，“十四五”期间更是交出了一份厚重的靓丽答卷：港产城，从物理叠加走向化学融合；传统产业，在“新质生产力”淬炼下蝶变升级；文体旅康，多元业态绘就“阳光......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0tCdhw-MvnVNxdYTqzyxn1yol_uBeCf_paqkXe1eqyDco_ImKJQLsPbkTuXYhCVy48LQ9QtmJeLyehd4bvi6E03_sehLBTz3jYKvC7tmbT6CK39zCN8Fw8YTykn8ThhipllflvBC73A4OiWLxFuATkiy3GZCMVgrEU6IVQzGiSRA==&uniplatform=NZKPT&language=CHS
9	锚定州情践实干 城乡蝶变启新程	赛伟		2026-01-31	海南报	报纸	乡村发展;海南州;贵德县;共和县恰卜恰镇;三文鱼;常牧镇;	“十四五”时期,海南州立足“重、多、美、好”州情定位,以国土空间规划为引领,紧扣生态保护、城乡发展、乡村振兴协同推进主线,持续加大基础设施与民生工程投入力度,实打实推动发展空间优化升级,城乡面貌展现了美美与共的新图景。4.45万平方公里的高原大地上,生态底色愈发厚重......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei0tCdhw-MvnVNxdYTqzyxn1yol_uBeCf_pXIR0F9sRbAWnTWLEHLhAD6zMBTj-G-BzuInAl0CVuuCTuX6NVdu_ROw5QSNy6jKW33yLwMMEFbxSI802OKjva5OExLdohV37CtlH-5he4V2l6RaHdE41tlzdoA7U5cj-kmu3Z0VyFOg==&uniplatform=NZKPT&language=CHS
10	逐梦深蓝 拓展向海图强新空间	陈潇		2026-01-22	日照日报	报纸	新空间;市政协;三文鱼;	向海图强，逐梦深蓝。拓展向海图强新空间，成为市两会代表委员们关注热议的焦点之一。从海洋资源的开发利用，到推动三文鱼全产业链发展，再到海洋信息化、智能化建设，代表委员们各抒己见，建言献策。 “听到政府工作报告中关于推动三文鱼全产业链发展的部署时，我心里一下......	https://kns.cnki.net/kcms2/article/abstract?v=L9QYEmxDei15XEoDUVAx3u2LmvA28cCNPsFjXS1i2pKavghOb_X3-Jk-b-CiPuEcr0pv6jO5yHFDtJadrWVELAe6WLmObNqulg47BbJa-X_U6eheS2oFdMzbLzXxEhZu3ofKDo44Gqsix2Qll-TNiETah55g5irlwOLcJ4IKD3vEEhPQ8c7Fog==&uniplatform=NZKPT&language=CHS
